--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,SChineseBaseline,English,EnglishReviewStatus,Russian,RussianReviewStatus,Vietnamese,VietnameseReviewStatus,ReviewIssue,ReviewBatch,Note
shop_mall_豪华版已解锁,豪华版已解锁,Deluxe Unlocked,approved,Премиум-версия разблокирована,approved,Phiên bản cao cấp đã được mở khóa,approved,,migration-2026-08,
shop_mall_首购八折权益可用,首购8折权益可用,20% off your first purchase,approved,Скидка 20% при первой покупке доступна,approved,Quyền lợi giảm 20% cho lần mua đầu tiên có sẵn,approved,,migration-2026-08,
shop_mall_首购八折,首购8折,20% Off First Purchase,approved,Скидка 20% при первой покупке,approved,Giảm 20% lần đầu,approved,,migration-2026-08,
shop_mall_扩展包权益已解锁,扩展包权益已解锁,Expansion Pack Unlocked,approved,Преимущества расширения разблокированы,approved,Quyền lợi gói mở rộng đã được mở khóa,approved,,migration-2026-08,
shop_mall_可重复购买,可重复购买,Can be purchased repeatedly,approved,Можно купить повторно,approved,Có thể mua lại,approved,,migration-2026-08,
shop_mall_购买末影秘契,购买,Buy,approved,Купить,approved,Mua,approved,,migration-2026-08,
shop_mall_宝箱内容,宝箱内容,Ender Cache Contents,approved,Содержимое сундука,approved,Nội dung rương,approved,,migration-2026-08,
shop_mall_限时福利,限时福利,Limited-Time Offer,approved,Временное предложение,approved,Ưu đãi có thời hạn,approved,,migration-2026-08,
shop_mall_兑换码领奖,兑换码领奖,Redeem Code Rewards,approved,Получить награду по коду,approved,"Nhập mã đổi để nhận thưởng ngay, mỗi tài khoản chỉ được sử dụng mỗi mã một lần.",approved,,migration-2026-08,
shop_mall_输入兑换码后即领取奖励每个账号每个兑换码仅可使用,输入兑换码后即领取奖励，每个账号每个兑换码仅可使用一次。,Enter a redemption code to claim rewards. Each account can use each code only once.,approved,После ввода кода вы сразу получаете награду. Каждый код можно использовать только один раз на аккаунт.,approved,"Nhập mã quà tặng để nhận thưởng, mỗi mã chỉ được sử dụng một lần cho mỗi tài khoản.",approved,,migration-2026-08,
shop_mall_已兑换数量,已兑换数量,Redeemed Count,approved,Количество использованных кодов,approved,Số lượng đã đổi,approved,,migration-2026-08,
shop_mall_最近兑换,最近兑换,Recent Redemption,approved,Последние обмены,approved,Đổi gần đây,approved,,migration-2026-08,
shop_mall_奖励已发放,奖励已发放,Reward delivered,approved,Награда выдана,approved,Phần thưởng đã được gửi,approved,,migration-2026-08,
shop_mall_暂无记录,暂无记录,No records,approved,Нет записей,approved,Chưa có lịch sử,approved,,migration-2026-08,
shop_mall_请输入兑换码,请输入兑换码,Enter redemption code,approved,Введите код,approved,Vui lòng nhập mã đổi,approved,,migration-2026-08,
shop_mall_立即兑换,立即兑换,Redeem Now,approved,Обменять сейчас,approved,Đổi ngay,approved,,migration-2026-08,
shop_mall_秘宝开启中,秘宝开启中,Opening Treasure,approved,Открытие сокровища...,approved,Kho báu bí ẩn đang được mở,approved,,migration-2026-08,
shop_mall_获得奖励,获得奖励,Reward Acquired,approved,Получить награду,approved,Nhận phần thưởng,approved,,migration-2026-08,
shop_mall_神秘碎片,神秘碎片,Mystic Fragment,approved,Таинственные осколки,approved,Mảnh vỡ thần bí,approved,,migration-2026-08,
shop_mall_饰品碎片,饰品碎片,Wearable Fragment,approved,Осколки предметов,approved,Mảnh trang sức,approved,,migration-2026-08,
shop_mall_饰品碎片商店,饰品碎片商店,Wearable Fragment Shop,approved,Магазин осколков предметов,approved,Cửa hàng mảnh trang bị,approved,,migration-2026-08,
shop_mall_饰品碎片商城,饰品碎片商城,Wearable Fragment Shop,approved,Магазин осколков предметов,approved,Khu mua sắm mảnh trang bị,approved,,migration-2026-08,
shop_mall_重复饰品会自动转化为饰品碎片可在这里兑换最高品质饰品,重复饰品会自动转化为饰品碎片，可在这里兑换最高品质饰品。,"Duplicate wearables are converted into Wearable Fragments, which can be exchanged here for top-quality wearables.",approved,"Повторные предметы автоматически превращаются в осколки предметов, которые можно обменять здесь на предметы высшего качества.",approved,Trang bị trùng lặp sẽ tự động chuyển thành mảnh trang bị. Bạn có thể đổi trang bị cao cấp nhất tại đây.,approved,,migration-2026-08,
shop_mall_自动转化为饰品碎片,自动转化为饰品碎片,Converted into Wearable Fragments,approved,Автоматически превращается в осколки предметов,approved,Tự động chuyển thành mảnh trang bị,approved,,migration-2026-08,
shop_mall_饰品碎片不足,饰品碎片不足,Not enough Wearable Fragments.,approved,Недостаточно осколков предметов,approved,Không đủ mảnh trang bị,approved,,migration-2026-08,
shop_mall_已拥有该饰品,已拥有,This wearable is already owned.,approved,Уже есть,approved,Đã sở hữu trang bị này,approved,,migration-2026-08,
shop_mall_碎片商店,碎片商店,Fragment Shop,approved,Магазин осколков,approved,Cửa hàng Mảnh vỡ,approved,,migration-2026-08,
shop_mall_碎片商城,碎片商城,Fragment Shop,approved,Торговый центр осколков,approved,Khu Mua sắm Mảnh vỡ,approved,,migration-2026-08,
shop_mall_重复图纸会自动转化为神秘碎片可在这里兑换稀有物资,重复图纸会自动转化为神秘碎片，可在这里兑换稀有物资。,"Duplicate blueprints are automatically converted into Mystic Fragments, which can be exchanged here for rare supplies.",approved,"Повторные чертежи автоматически преобразуются в таинственные осколки, которые можно обменять на редкие ресурсы здесь.",approved,"Các bản vẽ trùng lặp sẽ tự động chuyển thành Mảnh vỡ thần bí, bạn có thể đổi vật phẩm quý hiếm tại đây.",approved,,migration-2026-08,
shop_mall_当前碎片,当前碎片,Current Fragments,approved,Текущие осколки,approved,Mảnh vỡ hiện tại,approved,,migration-2026-08,
shop_mall_兑换,兑换,Exchange,approved,Обменять,approved,Đổi,approved,,migration-2026-08,
shop_mall_不足,不足,Insufficient,approved,Недостаточно,approved,Không đủ,approved,,migration-2026-08,
shop_mall_碎片商城商品不存在,碎片商城商品不存在,Fragment shop item does not exist.,approved,Товар в торговом центре осколков не существует,approved,Sản phẩm trong Khu Mua sắm Mảnh vỡ không tồn tại,approved,,migration-2026-08,
shop_mall_神秘碎片不足,神秘碎片不足,Not enough Mystic Fragments.,approved,Недостаточно таинственных осколков,approved,Không đủ Mảnh vỡ thần bí,approved,,migration-2026-08,
shop_mall_当前秘宝暂未开放,当前秘宝暂未开放,This treasure is not available yet.,approved,Текущая сокровищница пока недоступна.,approved,Kho báu bí ẩn hiện tại chưa mở,approved,,migration-2026-08,
shop_mall_神秘钥匙数量不足,神秘钥匙数量不足,Not enough Mystic Keys.,approved,Недостаточно таинственных ключей,approved,Không đủ Chìa khóa thần bí,approved,,migration-2026-08,
shop_mall_操作太快了请稍后再试,操作太快了，请稍后再试,Too many actions. Please try again later.,approved,"Слишком быстрая операция, попробуйте позже",approved,"Thao tác quá nhanh, vui lòng thử lại sau",approved,,migration-2026-08,
shop_mall_秘宝开启失败请稍后重试,秘宝开启失败，请稍后重试,Failed to open treasure. Please try again later.,approved,"Не удалось открыть сокровище, повторите попытку позже",approved,"Mở kho báu bí ẩn thất bại, vui lòng thử lại sau",approved,,migration-2026-08,
shop_mall_抽取,抽取,Draw,approved,Извлечь,approved,Rút,approved,,migration-2026-08,
shop_mall_查看详情,查看详情,View Details,approved,Посмотреть подробности,approved,Xem chi tiết,approved,,migration-2026-08,
shop_mall_开启1次,开启 1 次,Open Once,approved,Открыть 1 раз,approved,Mở 1 lần,approved,,migration-2026-08,
shop_mall_开启10次,开启 10 次,Open 10 Times,approved,Открыть 10 раз,approved,Mở 10 lần,approved,,migration-2026-08,
shop_mall_该秘宝暂未配置掉落数据,该秘宝暂未配置掉落数据,This treasure has no drop data configured yet.,approved,Для этого сокровища пока не настроены данные о выпадении,approved,Kho báu bí ẩn này chưa được cấu hình dữ liệu rơi,approved,,migration-2026-08,
shop_mall_奖励结算中,奖励结算中...,Settling rewards...,approved,Расчет наград...,approved,Đang tính thưởng...,approved,,migration-2026-08,
shop_mall_暂未获得奖励,暂未获得奖励,No reward yet,approved,Награды пока не получены,approved,Tạm thời chưa nhận được phần thưởng,approved,,migration-2026-08,
shop_mall_开启中,开启中...,Opening...,approved,Открытие...,approved,Đang mở...,approved,,migration-2026-08,
shop_mall_再开1次,再开 1 次,Open One More,approved,Открыть еще 1 раз,approved,Mở thêm 1 lần,approved,,migration-2026-08,
shop_mall_再开10次,再开 10 次,Open 10 More Times,approved,Открыть еще 10 раз,approved,Mở thêm 10 lần,approved,,migration-2026-08,
shop_mall_确认,确认,Confirm,approved,Подтвердить,approved,Xác nhận,approved,,migration-2026-08,
shop_mall_跳过动画,跳过动画,Skip Animation,approved,Пропустить анимацию,approved,Bỏ qua hoạt ảnh,approved,,migration-2026-08,
shop_mall_碎片,碎片,Fragment,approved,Осколки,approved,Mảnh vỡ,approved,,migration-2026-08,
shop_mall_自动转化为神秘碎片,自动转化为神秘碎片,Automatically converted into Mystic Fragments,approved,Автоматически превращается в таинственные осколки,approved,Tự động chuyển hóa thành Mảnh vỡ bí ẩn,approved,,migration-2026-08,
